Order Number,Purchase Confirmation Date
"20,170,908,143,840,800,000",20170915
"20,171,003,188,233,800,000",20171003
"20,171,002,185,866,100,000",20171004
"20,171,005,190,487,400,000",20171005
"20,171,024,218,523,500,000",20171031
"20,171,021,214,943,200,000",20171031
"20,171,028,224,737,900,000",20171030
"20,171,031,228,388,000,000",20171108
"20,171,024,218,803,500,000",20171026
"20,171,025,220,753,200,000",20171108
"20,171,002,186,511,000,000",20171002
"20,171,021,215,309,100,000",20171027
"20,171,029,225,468,500,000",20171103
"20,171,030,225,789,300,000",20171108
"20,171,012,202,596,100,000",20171012
"20,171,018,211,549,300,000",20171026
"20,171,017,209,437,500,000",20171025
"20,171,016,208,117,700,000",20171020
"20,171,020,213,250,700,000",20171020
"20,171,016,207,683,600,000",20171030
"20,171,004,188,682,300,000",20171011
"20,171,023,217,893,900,000",20171023
"20,171,031,227,826,300,000",20171101
"20,171,020,214,465,300,000",20171020
"20,171,010,199,268,100,000",20171018
"20,171,006,193,203,800,000",20171012
"20,171,023,217,534,200,000",20171023
"20,171,030,226,758,500,000",20171108
"20,171,012,202,734,300,000",20171020
"20,171,029,225,012,700,000",20171029
"20,170,730,034,378,700,000",20170808
"20,170,712,957,107,200,000",20170719
"20,170,730,032,193,100,000",20170730
"20,170,710,947,796,900,000",20170718
"20,170,703,902,901,300,000",20170703
"20,170,709,940,541,300,000",20170709
"20,170,721,999,125,600,000",20170721
"20,170,703,900,877,700,000",20170703
"20,170,720,992,577,300,000",20170720
"20,170,703,907,316,900,000",20170705
"20,170,726,016,399,200,000",20170817
"20,170,703,901,526,400,000",20170714
"20,170,709,938,540,400,000",20170709
"20,170,701,893,692,100,000",20170703
"20,170,721,998,398,500,000",20170722
"20,170,717,978,629,400,000",20170717
"20,170,705,914,758,500,000",20170710
"20,170,723,005,424,400,000",20170729
"20,170,720,993,558,200,000",20170726
"20,170,703,906,601,000,000",20170703
"20,170,701,888,477,800,000",20170701
"20,170,721,995,710,600,000",20170721
"20,170,704,913,726,300,000",20170704
"20,170,729,031,219,600,000",20170804
"20,170,713,961,016,800,000",20170713
"20,170,706,923,628,600,000",20170706
"20,170,711,953,491,600,000",20170711
"20,170,706,919,058,400,000",20170706
"20,170,722,003,149,100,000",20170727
"20,170,708,936,458,500,000",20170719
"20,170,723,004,826,500,000",20170729
"20,170,714,967,680,200,000",20170722
"20,170,717,980,260,000,000",20170717
"20,170,718,985,564,600,000",20170718
"20,170,721,997,208,200,000",20170721
"20,170,727,022,198,700,000",20170803
"20,170,713,964,185,000,000",20170720
"20,170,707,929,250,000,000",20170719
"20,170,720,994,087,500,000",20170726
"20,170,716,974,625,600,000",20170716
"20,170,706,920,566,500,000",20170712
"20,170,712,958,465,600,000",20170719
"20,170,713,962,408,300,000",20170713
"20,170,703,907,526,100,000",20170712
"20,170,703,900,987,500,000",20170703
"20,170,703,902,667,200,000",20170714
"20,170,720,993,303,400,000",20170726
"20,170,708,933,186,900,000",20170711
"20,170,630,885,941,800,000",20170710
"20,170,701,891,548,100,000",20170706
"20,170,712,955,099,800,000",20170712
"20,170,716,977,727,500,000",20170721
"20,170,727,020,912,500,000",20170727
"20,170,819,096,399,000,000",20170824
"20,170,808,066,856,100,000",20170815
"20,170,806,059,940,800,000",20170806
"20,170,812,078,588,100,000",20170817
"20,170,804,055,008,500,000",20170807
"20,170,806,060,048,100,000",20170806
"20,170,803,050,682,900,000",20170810
"20,170,831,124,360,000,000",20170908
"20,170,809,071,306,000,000",20170809
"20,170,830,121,746,900,000",20170830
"20,170,812,080,295,800,000",20170822
"20,170,812,078,671,200,000",20170817
"20,170,810,072,361,800,000",20170811
"20,170,802,047,706,500,000",20170811
"20,170,809,070,284,300,000",20170809
"20,170,806,058,811,400,000",20170806
"20,170,802,043,869,000,000",20170807
"20,170,804,052,361,800,000",20170810
"20,170,802,047,621,900,000",20170802
"20,170,809,071,088,300,000",20170816
"20,170,816,088,614,600,000",20170816
"20,170,811,076,298,200,000",20170811
"20,170,801,041,313,000,000",20170801
"20,170,821,101,674,500,000",20170821
"20,170,824,109,430,500,000",20170824
"20,170,805,057,244,500,000",20170805
"20,170,817,091,366,100,000",20170817
"20,170,808,066,814,200,000",20170816
"20,170,820,097,834,100,000",20170820
"20,170,814,083,320,800,000",20170821
"20,170,808,065,819,600,000",20170808
"20,170,816,090,638,500,000",20170816
"20,170,813,082,609,200,000",20170823
"20,170,802,046,830,700,000",20170810
"20,170,811,077,262,900,000",20170811
"20,170,813,082,050,500,000",20170816
"20,170,815,087,759,200,000",20170815
"20,170,823,107,603,800,000",20170823
"20,170,823,106,382,300,000",20170823
"20,170,831,123,409,600,000",20170831
"20,170,817,090,902,800,000",20170817
"20,170,811,077,641,400,000",20170811
"20,170,821,099,723,800,000",20170821
"20,170,805,057,100,200,000",20170805
"20,170,831,125,009,000,000",20170831
"20,170,823,106,314,700,000",20170823
"20,170,828,116,838,200,000",20170828
"20,170,808,068,036,000,000",20170808
"20,170,831,125,075,000,000",20170831
"20,170,814,085,326,900,000",20170814
"20,170,802,044,985,700,000",20170802
"20,170,803,050,092,000,000",20170809
"20,170,912,152,344,300,000",20170912
"20,170,902,128,020,400,000",20170902
"20,170,910,148,157,800,000",20170910
"20,170,925,175,265,300,000",20171004
"20,170,913,154,228,300,000",20170915
"20,170,929,183,070,000,000",20171005
"20,170,929,182,209,700,000",20171011
"20,170,918,162,619,900,000",20170918
"20,170,901,126,940,900,000",20170908
"20,170,928,180,689,800,000",20171004
"20,170,908,143,271,400,000",20170914
"20,170,909,146,124,100,000",20170916
"20,170,906,138,189,000,000",20170909
"20,170,912,152,273,400,000",20170920
"20,170,928,180,134,400,000",20171003
"20,170,909,147,145,300,000",20170915
"20,170,913,153,873,400,000",20170916
"20,170,909,146,667,000,000",20170913
"20,170,928,181,395,200,000",20171001
"20,170,924,173,036,900,000",20171004
"20,170,910,148,414,800,000",20170910
"20,170,906,138,369,600,000",20170912
"20,170,905,135,553,200,000",20170905
"20,170,918,162,920,200,000",20170918
"20,170,906,138,919,500,000",20170913
"20,170,926,176,835,100,000",20170929
"20,170,918,162,616,300,000",20170918
"20,170,909,146,899,600,000",20170925
"20,170,907,141,075,600,000",20170913
"20,170,909,147,185,000,000",20170909
"20,170,929,181,964,100,000",20170929
"20,170,911,149,358,200,000",20170914
"20,170,909,147,478,500,000",20170916
"20,170,906,139,822,900,000",20170913
"20,170,925,174,315,300,000",20171004
"20,170,901,127,547,100,000",20170913
"20,170,930,184,529,500,000",20170930
"20,170,906,139,296,800,000",20170913
"20,170,913,153,851,900,000",20170916
"20,170,830,122,902,500,000",20170910
"20,170,916,160,222,200,000",20170916
"20,170,916,160,472,800,000",20170923
"20,170,919,165,750,300,000",20170927
"20,170,926,177,206,200,000",20171004
"20,170,925,175,148,300,000",20171004
"20,170,911,150,589,800,000",20170917
"20,170,903,129,993,000,000",20170908
"20,170,830,121,317,900,000",20170909
"20,170,913,154,554,700,000",20170920
"20,170,917,161,071,500,000",20170923
"20,170,926,176,489,800,000",20171003
"20,171,025,220,860,400,000",20171031
"20,171,029,225,043,700,000",20171104
"20,171,030,225,754,300,000",20171103
"20,171,017,209,076,900,000",20171019
"20,171,016,207,570,500,000",20171017
"20,171,022,216,507,300,000",20171025
"20,171,012,203,004,400,000",20171019
"20,171,017,208,813,100,000",20171021
"20,171,026,221,351,100,000",20171101
"20,171,001,185,101,900,000",20171006
"20,171,025,219,971,200,000",20171025
"20,171,018,211,453,400,000",20171018
"20,171,001,185,647,100,000",20171001
"20,171,028,224,495,800,000",20171028
"20,171,020,214,639,300,000",20171020
"20,171,030,226,890,500,000",20171104
"20,171,031,228,033,100,000",20171108
"20,171,009,197,164,800,000",20171016
"20,171,003,187,842,300,000",20171011
"20,171,012,201,447,600,000",20171012
"20,171,020,214,406,200,000",20171028
"20,171,031,228,057,200,000",20171031
"20,171,005,191,078,000,000",20171011
"20,171,003,188,242,700,000",20171005
"20,171,019,211,887,400,000",20171025
"20,171,031,227,393,300,000",20171031
"20,171,012,201,593,700,000",20171018
"20,171,016,207,341,300,000",20171016
"20,170,719,990,104,900,000",20170723
"20,170,712,959,968,800,000",20170719
"20,170,727,023,996,100,000",20170727
"20,170,712,955,661,900,000",20170712
"20,170,701,892,151,500,000",20170701
"20,170,718,984,985,600,000",20170718
"20,170,703,907,307,000,000",20170703
"20,170,630,886,099,700,000",20170706
"20,170,624,857,185,400,000",20170712
"20,170,717,978,864,900,000",20170725
"20,170,716,974,532,700,000",20170716
"20,170,724,008,344,500,000",20170729
"20,170,721,998,978,000,000",20170721
"20,170,707,930,414,200,000",20170707
"20,170,718,982,756,000,000",20170718
"20,170,708,935,472,800,000",20170708
"20,170,707,928,834,300,000",20170715
"20,170,702,897,493,200,000",20170706
"20,170,711,948,689,500,000",20170721
"20,170,726,017,558,800,000",20170726
"20,170,704,910,494,300,000",20170704
"20,170,702,894,274,900,000",20170702
"20,170,729,028,920,100,000",20170729
"20,170,711,954,017,800,000",20170711
"20,170,727,021,562,200,000",20170802
"20,170,704,910,456,100,000",20170704
"20,170,723,004,957,900,000",20170723
"20,170,714,968,633,700,000",20170714
"20,170,725,011,815,700,000",20170725
"20,170,708,933,252,700,000",20170718
"20,170,725,012,725,100,000",20170802
"20,170,710,946,353,100,000",20170719
"20,170,729,031,357,000,000",20170805
"20,170,705,914,543,200,000",20170710
"20,170,708,932,421,400,000",20170715
"20,170,721,999,156,200,000",20170721
"20,170,723,005,982,400,000",20170729
"20,170,704,911,690,500,000",20170704
"20,170,725,014,393,900,000",20170725
"20,170,707,928,433,500,000",20170707
"20,170,711,953,375,600,000",20170711
"20,170,707,926,427,300,000",20170715
"20,170,731,039,747,800,000",20170731
"20,170,703,899,752,200,000",20170703
"20,170,720,991,551,200,000",20170728
"20,170,702,896,756,800,000",20170702
"20,170,708,937,393,900,000",20170708
"20,170,704,908,465,400,000",20170707
"20,170,718,984,941,100,000",20170726
"20,170,723,003,665,500,000",20170723
"20,170,708,932,716,600,000",20170708
"20,170,703,905,001,600,000",20170706
"20,170,707,929,158,400,000",20170714
"20,170,814,085,638,300,000",20170818
"20,170,822,104,917,800,000",20170825
"20,170,801,041,037,700,000",20170801
"20,170,825,111,767,100,000",20170831
"20,170,829,120,872,400,000",20170829
"20,170,831,125,588,400,000",20170904
"20,170,812,080,385,000,000",20170812
"20,170,804,055,333,800,000",20170804
"20,170,829,120,951,300,000",20170829
"20,170,830,121,316,600,000",20170830
"20,170,816,088,251,700,000",20170911
"20,170,802,047,191,100,000",20170802
"20,170,824,109,891,400,000",20170824
"20,170,803,051,614,900,000",20170803
"20,170,816,088,394,900,000",20170816
"20,170,828,117,535,100,000",20170828
"20,170,806,059,662,600,000",20170809
"20,170,805,056,293,700,000",20170808
"20,170,804,053,767,400,000",20170811
"20,170,811,076,448,700,000",20170813
"20,170,807,063,615,100,000",20170807
"20,170,812,079,675,200,000",20170812
"20,170,829,119,488,100,000",20170829
"20,170,801,043,052,000,000",20170810
"20,170,812,078,645,400,000",20170820
"20,170,814,084,734,900,000",20170814
"20,170,823,108,122,900,000",20170824
"20,170,820,099,059,900,000",20170820
"20,170,821,100,700,700,000",20170830
"20,170,801,040,567,800,000",20170801
"20,170,827,115,812,500,000",20170905
"20,170,822,104,185,800,000",20170822
"20,170,805,056,964,400,000",20170816
"20,170,802,044,650,500,000",20170805
"20,170,815,087,942,000,000",20170824
"20,170,814,085,038,700,000",20170814
"20,170,812,078,586,900,000",20170820
"20,170,805,058,234,000,000",20170805
"20,170,825,111,669,000,000",20170825
"20,170,810,071,865,700,000",20170810
"20,170,810,071,736,200,000",20170810
"20,170,804,055,298,300,000",20170804
"20,170,816,089,497,300,000",20170816
"20,170,820,099,036,700,000",20170821
"20,170,817,090,909,500,000",20170817
"20,170,822,105,661,300,000",20170822
"20,170,804,054,912,000,000",20170815
"20,170,802,044,454,200,000",20170802
"20,170,818,094,327,200,000",20170818
"20,170,825,111,176,100,000",20170825
"20,170,801,040,978,700,000",20170801
"20,170,809,070,060,300,000",20170811
"20,170,801,040,256,100,000",20170801
"20,170,805,056,786,900,000",20170807
"20,170,902,128,298,300,000",20170902
"20,170,927,177,784,000,000",20170929
"20,170,920,166,678,300,000",20170927
"20,170,907,141,322,700,000",20170913
"20,170,930,183,472,100,000",20171005
"20,170,904,132,077,700,000",20170904
"20,170,914,155,807,200,000",20170926
"20,170,929,182,269,400,000",20171005
"20,170,921,168,191,300,000",20170926
"20,170,922,169,886,000,000",20170928
"20,170,925,175,738,500,000",20170925
"20,170,918,162,591,300,000",20170919
"20,170,907,141,127,400,000",20170908
"20,170,921,167,982,100,000",20170927
"20,170,922,170,196,300,000",20170929
"20,170,926,176,681,900,000",20171003
"20,170,903,130,837,400,000",20170910
"20,170,928,180,362,600,000",20171005
"20,170,924,173,449,900,000",20170924
"20,170,909,147,323,500,000",20170909
"20,170,902,129,131,200,000",20170907
"20,170,930,183,891,700,000",20171005
"20,170,904,133,824,200,000",20170904
"20,170,921,168,826,200,000",20170928
"20,170,921,168,286,500,000",20170922
"20,170,919,165,095,900,000",20170919
"20,170,928,181,350,300,000",20170928
"20,170,903,130,640,900,000",20170903
"20,170,922,171,151,100,000",20170929
"20,170,901,126,726,900,000",20170907
"20,170,929,181,844,800,000",20171005
"20,170,917,160,968,400,000",20170927
"20,170,928,180,767,100,000",20171010
"20,170,917,161,997,800,000",20170917
"20,170,905,136,839,700,000",20170912
"20,170,928,179,831,200,000",20171005
"20,170,925,175,105,800,000",20171001
"20,170,908,142,717,300,000",20170911
"20,170,908,142,818,600,000",20170908
"20,170,920,167,152,800,000",20170920
"20,170,911,150,912,900,000",20170911
"20,170,918,164,024,100,000",20170918
"20,170,919,165,853,700,000",20171004
"20,170,923,171,587,400,000",20170926
"20,170,831,125,690,600,000",20170908
"20,170,921,168,975,400,000",20170929
"20,170,911,150,048,100,000",20170911
"20,170,903,130,752,100,000",20170909
"20,170,912,152,788,500,000",20170912
"20,170,929,183,049,400,000",20171005
"20,170,920,167,706,000,000",20171003
"20,171,031,227,575,600,000",20171101
"20,171,023,218,164,000,000",20171026
"20,171,004,189,411,400,000",20171011
"20,171,006,192,438,700,000",20171014
"20,171,010,197,559,700,000",20171019
"20,171,028,223,974,100,000",20171030
"20,171,028,223,722,000,000",20171107
"20,171,011,200,153,900,000",20171028
"20,171,019,213,046,300,000",20171023
"20,171,004,189,183,700,000",20171009
"20,171,028,224,304,100,000",20171102
"20,171,004,189,455,900,000",20171006
"20,171,004,189,709,600,000",20171011
"20,171,003,188,015,800,000",20171011
"20,171,008,194,963,900,000",20171011
"20,171,002,186,161,200,000",20171006
"20,171,017,208,962,400,000",20171021
"20,171,023,217,478,000,000",20171026
"20,171,004,188,883,300,000",20171004
"20,171,009,196,324,500,000",20171018
"20,171,013,203,389,500,000",20171013
"20,171,030,227,077,600,000",20171106
"20,171,010,199,619,300,000",20171011
"20,171,023,217,137,600,000",20171028
"20,171,024,219,336,800,000",20171024
"20,171,010,197,983,600,000",20171011
"20,171,010,199,369,300,000",20171010
"20,171,015,207,027,300,000",20171019
"20,171,010,198,798,300,000",20171014
"20,171,023,217,621,100,000",20171023
"20,171,026,221,159,500,000",20171102
"20,171,011,200,423,700,000",20171011
"20,171,005,190,486,500,000",20171005
"20,171,014,205,785,300,000",20171020
"20,171,006,192,885,700,000",20171006
"20,171,025,220,785,200,000",20171025
"20,171,011,201,287,400,000",20171011
"20,171,018,210,730,200,000",20171018
"20,171,016,208,335,400,000",20171016
"20,171,003,187,334,500,000",20171003
"20,171,011,199,812,100,000",20171011
"20,171,009,195,999,100,000",20171009
"20,171,019,212,201,600,000",20171025
"20,171,017,209,505,500,000",20171020
"20,171,004,189,779,900,000",20171004
"20,171,017,208,866,700,000",20171017
"20,171,016,208,476,700,000",20171016
"20,171,004,189,527,500,000",20171011
"20,171,101,229,640,800,000",20171108
"20,171,130,269,299,000,000",20171130
"20,171,110,242,272,200,000",20171115
"20,171,128,266,656,200,000",20171128
"20,171,128,266,115,900,000",20171128
"20,171,130,269,454,200,000",20171130
"20,171,109,241,284,500,000",20171109
"20,171,121,258,260,800,000",20171130
"20,171,118,254,465,900,000",20171119
"20,171,112,245,372,800,000",20171128
"20,171,110,242,197,500,000",20171129
"20,171,125,262,454,000,000",20171205
"20,171,116,252,144,100,000",20171116
"20,171,110,242,037,200,000",20171114
"20,171,113,247,224,800,000",20171118
"20,171,126,263,437,500,000",20171126
"20,171,120,256,638,700,000",20171128
"20,171,108,239,578,500,000",20171108
"20,171,103,233,270,200,000",20171107
"20,171,114,249,066,700,000",20171114
"20,171,106,236,698,800,000",20171106
"20,171,106,236,064,800,000",20171108
"20,171,124,261,412,300,000",20171124
"20,171,105,235,457,300,000",20171109
"20,171,101,229,218,300,000",20171101
"20,171,119,255,294,100,000",20171119
"20,171,101,229,420,500,000",20171108
"20,171,111,244,213,700,000",20171114
"20,171,123,260,521,900,000",20171129
"20,171,118,254,236,100,000",20171206
"20,171,114,249,123,200,000",20171124
"20,171,128,266,880,600,000",20171128
"20,171,122,258,600,500,000",20171201
"20,171,111,244,706,900,000",20171111
"20,171,102,231,475,700,000",20171109
"20,171,102,231,876,800,000",20171111
"20,171,125,262,328,900,000",20171206
"20,171,123,259,771,500,000",20171205
"20,171,127,264,446,400,000",20171201
"20,171,124,261,296,400,000",20171206
"20,171,127,265,558,900,000",20171202
"20,171,111,244,869,100,000",20171111
"20,171,126,263,638,400,000",20171206
"20,171,106,236,237,600,000",20171109
"20,171,119,255,012,900,000",20171119
"20,171,121,257,562,600,000",20171121
"20,171,101,229,468,200,000",20171105
"20,171,117,252,839,800,000",20171125
"20,171,129,267,381,400,000",20171206
"20,171,121,257,532,800,000",20171121
"20,171,212,284,859,300,000",20171212
"20,171,205,275,531,100,000",20171212
"20,171,202,271,563,500,000",20171212
"20,171,206,277,098,500,000",20171206
"20,171,205,275,410,900,000",20171205
"20,171,205,275,173,800,000",20171212
"20,171,204,273,823,700,000",20171209
"20,171,207,278,387,400,000",20171211
"20,171,202,271,080,200,000",20171208
"20,171,205,274,894,400,000",20171205
"20,171,209,280,656,400,000",20171209
"20,171,130,268,926,600,000",20171201
"20,171,212,284,344,400,000",20171212
"20,171,210,281,622,100,000",20171210
"20,171,202,271,585,200,000",20171207
"20,171,212,284,418,200,000",20171212
"20,171,204,273,283,900,000",20171209
"20,171,212,285,052,100,000",20171212
"20,171,204,273,524,500,000",20171204
"20,171,128,266,384,400,000",20171209
"20,171,206,276,542,200,000",20171212
"20,171,208,278,815,000,000",20171208
"20,171,203,272,552,300,000",20171208
"20,171,204,273,468,400,000",20171206
"20,171,203,272,587,200,000",20171203
"20,171,211,283,962,400,000",20171211
"20,171,209,280,117,500,000",20171209
"20,171,212,284,571,500,000",20171212
"20,171,202,270,905,600,000",20171212
"20,171,210,281,533,600,000",20171210
"20,171,210,281,943,600,000",20171210
"20,171,205,275,450,500,000",20171205
"20,171,210,281,847,100,000",20171210
"20,171,207,278,480,900,000",20171207
"20,171,202,271,760,500,000",20171202
"20,171,202,271,707,400,000",20171207
"20,171,201,270,147,800,000",20171207
"20,171,205,275,937,300,000",20171209
"20,171,211,283,096,500,000",20171211
"20,171,204,274,210,100,000",20171204
"20,171,202,271,212,200,000",20171209
"20,171,201,269,901,800,000",20171201
"20,171,208,278,772,300,000",20171208
"20,171,209,280,104,800,000",20171209
"20,171,201,270,042,300,000",20171201
"20,171,208,278,937,000,000",20171209
"20,171,201,270,305,400,000",20171201
"20,171,208,278,682,000,000",20171208
"20,170,702,895,175,500,000",20170702
"20,170,710,946,202,300,000",20170710
"20,170,707,926,501,500,000",20170707
"20,170,705,917,595,600,000",20170705
"20,170,714,969,669,100,000",20170718
"20,170,703,901,593,200,000",20170703
"20,170,703,900,623,600,000",20170703
"20,170,726,016,884,000,000",20170726
"20,170,712,955,615,900,000",20170712
"20,170,718,984,444,900,000",20170725
"20,170,728,025,733,300,000",20170731
"20,170,709,940,131,300,000",20170716
"20,170,710,947,577,600,000",20170715
"20,170,727,022,695,600,000",20170801
"20,170,728,028,167,100,000",20170728
"20,170,713,963,687,000,000",20170713
"20,170,707,929,029,200,000",20170710
"20,170,625,862,188,800,000",20170714
"20,170,722,000,670,400,000",20170802
"20,170,707,929,636,500,000",20170715
"20,170,714,967,762,500,000",20170717
"20,170,727,022,139,000,000",20170727
"20,170,709,941,357,800,000",20170709
"20,170,728,026,724,200,000",20170728
"20,170,715,971,781,800,000",20170715
"20,170,718,983,976,600,000",20170718
"20,170,712,956,631,500,000",20170712
"20,170,731,036,409,300,000",20170731
"20,170,704,912,498,400,000",20170704
"20,170,725,012,568,500,000",20170725
"20,170,705,914,208,700,000",20170705
"20,170,729,031,306,200,000",20170809
"20,170,721,998,505,000,000",20170802
"20,170,723,005,491,700,000",20170723
"20,170,710,943,313,200,000",20170713
"20,170,706,919,835,900,000",20170712
"20,170,724,009,163,400,000",20170724
"20,170,715,970,686,300,000",20170715
"20,170,710,942,514,300,000",20170710
"20,170,714,968,486,000,000",20170726
"20,170,712,955,350,200,000",20170712
"20,170,726,015,918,900,000",20170726
"20,170,706,918,668,900,000",20170714
"20,170,730,032,045,400,000",20170730
"20,170,718,985,315,700,000",20170722
"20,170,714,969,858,400,000",20170725
"20,170,705,916,134,400,000",20170708
"20,170,718,984,659,500,000",20170718
"20,170,719,989,238,600,000",20170719
"20,170,710,942,959,200,000",20170719
"20,170,720,994,169,900,000",20170720
"20,170,707,928,719,700,000",20170707
"20,170,716,976,548,300,000",20170716
"20,170,713,962,831,000,000",20170718
"20,170,818,093,655,600,000",20170823
"20,170,820,098,233,900,000",20170826
"20,170,822,103,704,400,000",20170914
"20,170,819,095,639,600,000",20170824
"20,170,802,043,976,200,000",20170802
"20,170,812,078,565,300,000",20170812
"20,170,731,038,221,700,000",20170801
"20,170,816,090,106,900,000",20170816
"20,170,804,054,737,700,000",20170804
"20,170,822,105,099,900,000",20170822
"20,170,829,119,180,600,000",20170906
"20,170,817,091,493,100,000",20170824
"20,170,812,078,226,000,000",20170812
"20,170,808,065,277,800,000",20170808
"20,170,821,101,699,700,000",20170821
"20,170,801,042,194,800,000",20170801
"20,170,807,062,540,800,000",20170811
"20,170,827,116,105,900,000",20170905
"20,170,810,072,601,200,000",20170810
"20,170,803,050,348,300,000",20170803
"20,170,803,048,742,500,000",20170803
"20,170,825,112,201,700,000",20170826
"20,170,809,068,791,400,000",20170809
"20,170,826,113,669,300,000",20170826
"20,170,803,049,039,800,000",20170803
"20,170,801,040,298,500,000",20170801
"20,170,812,078,336,200,000",20170815
"20,170,802,044,232,700,000",20170802
"20,170,801,041,144,700,000",20170801
"20,170,805,056,703,100,000",20170805
"20,170,822,105,096,300,000",20170822
"20,170,811,074,719,500,000",20170811
"20,170,814,082,990,100,000",20170819
"20,170,817,091,949,200,000",20170817
"20,170,815,086,339,300,000",20170815
"20,170,809,069,039,000,000",20170809
"20,170,813,081,087,900,000",20170813
"20,170,816,089,228,100,000",20170816
"20,170,830,122,886,600,000",20170830
"20,170,819,097,099,400,000",20170819
"20,170,814,085,343,400,000",20170814
"20,170,817,091,282,700,000",20170817
"20,170,804,052,024,700,000",20170812
"20,170,802,045,634,900,000",20170802
"20,170,831,123,778,000,000",20170831
"20,170,818,093,383,000,000",20170818
"20,170,804,053,788,700,000",20170804
"20,170,813,082,582,500,000",20170819
"20,170,809,069,695,400,000",20170809
"20,170,803,048,620,700,000",20170807
"20,170,805,056,463,300,000",20170805
"20,170,903,129,600,500,000",20170907
"20,170,930,184,408,800,000",20170930
"20,170,911,150,644,500,000",20170920
"20,170,905,136,088,200,000",20170907
"20,170,919,165,201,600,000",20170919
"20,170,916,160,597,500,000",20170916
"20,170,917,162,077,500,000",20170918
"20,170,921,168,607,500,000",20170921
"20,170,903,130,015,400,000",20170908
"20,170,905,137,914,200,000",20170912
"20,170,909,146,481,800,000",20170909
"20,170,911,150,683,700,000",20170920
"20,170,914,155,743,200,000",20170916
"20,170,831,123,875,900,000",20170908
"20,170,924,173,985,800,000",20170924
"20,170,918,162,910,200,000",20170918
"20,170,831,124,281,300,000",20170909
"20,170,912,153,474,600,000",20170912
"20,170,922,169,910,600,000",20170922
"20,170,902,128,303,400,000",20170902
"20,170,903,130,819,600,000",20170908
"20,170,926,177,335,600,000",20171004
"20,170,926,177,755,700,000",20171005
"20,170,925,174,978,300,000",20170930
"20,170,913,154,403,700,000",20170917
"20,170,925,174,020,300,000",20170930
"20,170,916,159,683,500,000",20170918
"20,170,918,163,612,800,000",20171002
"20,170,926,177,127,900,000",20170926
"20,170,929,181,871,600,000",20170929
"20,170,902,127,952,500,000",20170902
"20,170,928,180,806,600,000",20171003
"20,170,903,131,237,800,000",20170913
"20,170,921,168,885,700,000",20170930
"20,170,905,135,165,800,000",20170913
"20,170,918,163,561,000,000",20170920
"20,170,926,177,328,500,000",20170928
"20,170,905,135,538,800,000",20170912
"20,170,906,138,734,100,000",20170906
"20,170,925,175,016,900,000",20171004
"20,170,921,168,030,000,000",20170927
"20,170,830,121,537,700,000",20170903
"20,170,926,176,417,300,000",20171004
"20,170,905,136,777,800,000",20170913
"20,170,918,162,904,300,000",20170922
"20,170,920,166,561,700,000",20170927
"20,170,912,153,502,500,000",20170919
"20,170,924,173,022,300,000",20171004
"20,170,928,180,328,900,000",20171004
"20,170,909,146,811,000,000",20170919
"20,171,006,192,870,200,000",20171027
"20,171,011,200,076,800,000",20171018
"20,171,015,206,002,100,000",20171015
"20,171,012,202,030,500,000",20171016
"20,171,005,190,977,500,000",20171005
"20,171,012,201,669,000,000",20171017
"20,171,021,215,197,900,000",20171027
"20,171,013,203,112,500,000",20171013
"20,171,005,191,164,800,000",20171007
"20,171,030,226,168,800,000",20171106
"20,171,005,190,799,300,000",20171010
"20,171,009,196,669,700,000",20171009
"20,171,013,203,406,300,000",20171018
"20,171,019,213,107,400,000",20171019
"20,171,022,215,964,900,000",20171022
"20,171,020,214,381,500,000",20171020
"20,171,017,209,397,900,000",20171017
"20,171,031,227,866,200,000",20171104
"20,171,014,205,796,200,000",20171024
"20,171,025,219,959,500,000",20171025
"20,171,018,211,558,600,000",20171018
"20,171,015,206,657,500,000",20171021
"20,171,010,197,568,300,000",20171018
"20,171,013,204,453,400,000",20171031
"20,171,003,187,858,600,000",20171003
"20,171,008,195,335,600,000",20171013
"20,171,010,199,621,200,000",20171011
"20,171,002,186,373,800,000",20171002
"20,171,004,189,040,700,000",20171011
"20,171,019,212,233,400,000",20171025
"20,171,003,188,483,500,000",20171003
"20,171,006,192,235,400,000",20171006
"20,171,002,186,038,700,000",20171007
"20,171,025,220,156,400,000",20171102
"20,171,016,208,592,000,000",20171026
"20,171,025,220,425,400,000",20171101
"20,171,009,196,522,300,000",20171009
"20,171,020,214,428,400,000",20171020
"20,171,022,216,116,000,000",20171022
"20,171,027,222,844,400,000",20171101
"20,171,017,209,436,300,000",20171107
"20,171,019,212,296,000,000",20171019
"20,171,017,209,105,900,000",20171017
"20,171,012,201,748,400,000",20171019
"20,171,012,201,454,000,000",20171012
"20,171,027,223,559,400,000",20171027
"20,171,015,206,882,900,000",20171020
"20,171,003,188,258,800,000",20171003
"20,171,017,210,209,700,000",20171017
"20,171,007,194,158,800,000",20171007
"20,171,013,203,790,300,000",20171013
"20,171,004,189,962,000,000",20171004
"20,171,006,192,542,700,000",20171006
"20,171,021,215,747,700,000",20171022
"20,171,013,204,539,300,000",20171017
"20,171,110,242,089,700,000",20171110
"20,171,118,254,128,400,000",20171120
"20,171,107,238,432,900,000",20171112
"20,171,122,258,728,200,000",20171128
"20,171,120,257,086,300,000",20171120
"20,171,122,258,395,900,000",20171129
"20,171,103,233,250,900,000",20171115
